StartTime: 2020-02-13 11:06:50.004
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
0x50	11:51:54.298	-0.0005	-0.0127	1.0015	0.0000	-0.3662	0.1831	-0.6372	-0.0165	0.0000	23.7031 
0x50	11:51:54.313	0.0000	-0.0122	1.0034	0.0000	0.0000	0.0000	-0.6372	-0.0165	0.0000	23.7001 
0x50	11:51:54.345	0.0010	-0.0107	1.0049	0.0000	0.0000	0.0000	-0.6372	-0.0165	0.0000	23.6972 
0x50	11:51:54.407	0.0015	-0.0103	1.0039	0.0000	0.0000	0.0000	-0.6372	-0.0220	0.0000	23.6942 
0x50	11:51:54.407	0.0005	-0.0112	1.0029	0.0000	0.0000	0.1831	-0.6372	-0.0220	0.0000	23.6942 
0x50	11:51:54.407	0.0005	-0.0112	1.0029	0.0000	0.0000	0.2441	-0.6372	-0.0220	0.0000	23.6942 
0x50	11:51:54.423	-0.0010	-0.0122	1.0029	0.0000	0.0000	0.3052	-0.6372	-0.0165	0.0000	23.7001 
0x50	11:51:54.438	-0.0010	-0.0132	1.0044	0.1831	0.0000	0.0000	-0.6372	-0.0165	0.0000	23.7031 
0x50	11:51:54.469	-0.0010	-0.0132	1.0034	0.1831	0.0000	0.0000	-0.6372	-0.0165	0.0000	23.7031 
0x50	11:51:54.485	0.0005	-0.0093	1.0044	0.0000	0.0000	-0.2441	-0.6372	-0.0165	0.0000	23.7031 
0x50	11:51:54.485	0.0005	-0.0093	1.0044	0.0000	0.1831	0.0000	-0.6372	-0.0165	0.0000	23.7031 
0x50	11:51:54.516	0.0015	-0.0098	1.0054	0.0000	-0.3052	0.3662	-0.6372	-0.0220	0.0000	23.7031 
0x50	11:51:54.547	0.0005	-0.0127	1.0054	0.0000	-0.3052	0.3662	-0.6372	-0.0220	0.0000	23.6972 
0x50	11:51:54.625	-0.0010	-0.0142	1.0029	0.3052	-0.6104	0.1831	-0.6317	-0.0275	0.0000	23.7060 
0x50	11:51:54.625	0.0005	-0.0132	1.0020	0.3662	-0.6714	0.0000	-0.6317	-0.0439	0.0000	23.7031 
0x50	11:51:54.625	0.0024	-0.0044	1.0000	0.0000	-0.4883	-0.5493	-0.6207	-0.0549	0.0000	23.6972 
0x50	11:51:54.625	0.0024	-0.0044	1.0000	0.0000	-0.4883	-0.5493	-0.6097	-0.0659	0.0000	23.6972 
0x50	11:51:54.641	0.0020	-0.0098	1.0024	0.1831	-0.3662	0.0000	-0.6097	-0.0659	0.0000	23.6972 
0x50	11:51:54.672	-0.0005	-0.0137	1.0010	0.0000	-0.3052	0.0000	-0.6152	-0.0714	0.0000	23.6942 
0x50	11:51:54.688	-0.0010	-0.0132	1.0005	0.0000	0.0000	0.0000	-0.6152	-0.0769	0.0000	23.6913 
0x50	11:51:54.719	-0.0005	-0.0117	1.0005	0.0000	0.0000	0.0000	-0.6152	-0.0714	0.0000	23.6884 
0x50	11:51:54.735	0.0000	-0.0112	1.0024	-0.3052	0.5493	-0.2441	-0.6262	-0.0549	0.0000	23.6942 
0x50	11:51:54.735	0.0000	-0.0112	1.0024	-0.3052	0.5493	-0.2441	-0.6262	-0.0549	0.0000	23.6942 
0x50	11:51:54.766	0.0000	-0.0127	1.0049	-0.2441	0.4883	-0.1831	-0.6317	-0.0439	0.0000	23.6913 
0x50	11:51:54.797	0.0005	-0.0137	1.0034	0.0000	0.2441	-0.1831	-0.6372	-0.0330	0.0000	23.6913 
0x50	11:51:54.797	0.0005	-0.0137	1.0034	0.0000	0.2441	-0.1831	-0.6427	-0.0275	0.0000	23.6913 
0x50	11:51:54.844	0.0005	-0.0127	1.0015	0.0000	0.2441	-0.2441	-0.6427	-0.0165	0.0000	23.6913 
0x50	11:51:54.844	0.0005	-0.0103	1.0024	0.0000	0.4272	-0.3052	-0.6427	-0.0165	0.0000	23.6972 
0x50	11:51:54.875	0.0010	-0.0083	1.0054	0.0000	0.4272	0.0000	-0.6427	-0.0110	0.0000	23.6942 
0x50	11:51:54.891	0.0005	-0.0127	1.0034	0.0000	0.0000	0.3662	-0.6427	-0.0055	0.0000	23.7001 
0x50	11:51:54.891	0.0005	-0.0127	1.0034	0.0000	0.0000	0.3662	-0.6427	-0.0055	0.0000	23.7001 
0x50	11:51:54.922	0.0005	-0.0137	1.0029	0.0000	0.0000	0.1831	-0.6427	-0.0110	0.0000	23.7089 
0x50	11:51:54.937	-0.0005	-0.0127	1.0024	0.3052	-0.2441	0.0000	-0.6427	-0.0110	0.0000	23.7119 
0x50	11:51:55.000	0.0010	-0.0093	1.0024	0.3052	-0.2441	0.0000	-0.6372	-0.0165	0.0000	23.7089 
0x50	11:51:55.000	0.0000	-0.0088	1.0024	0.0000	0.0000	0.2441	-0.6317	-0.0165	0.0000	23.7031 
0x50	11:51:55.015	-0.0020	-0.0151	1.0015	0.0000	0.0000	0.6104	-0.6317	-0.0165	0.0000	23.6942 
0x50	11:51:55.015	-0.0020	-0.0151	1.0015	0.0000	0.0000	0.6104	-0.6372	-0.0110	0.0000	23.6942 
0x50	11:51:55.047	-0.0024	-0.0166	1.0015	0.0000	0.0000	0.2441	-0.6372	-0.0110	0.0000	23.6913 
0x50	11:51:55.062	-0.0010	-0.0142	1.0029	0.0000	0.3052	-0.2441	-0.6427	-0.0055	0.0000	23.6942 
0x50	11:51:55.093	0.0000	-0.0098	1.0020	0.0000	0.3052	-0.4883	-0.6427	0.0000	0.0000	23.7001 
0x50	11:51:55.093	0.0000	-0.0098	1.0020	-0.3052	0.4883	0.0000	-0.6427	0.0165	0.0000	23.7001 
0x50	11:51:55.125	0.0010	-0.0083	1.0015	-0.3052	0.4883	0.0000	-0.6427	0.0165	0.0000	23.6972 
0x50	11:51:55.140	0.0010	-0.0117	1.0020	-0.4883	0.6104	0.3052	-0.6537	0.0220	0.0000	23.7001 
0x50	11:51:55.171	0.0005	-0.0146	1.0049	-0.4272	0.6104	0.4883	-0.6647	0.0330	0.0000	23.7031 
0x50	11:51:55.218	-0.0015	-0.0146	1.0034	0.0000	0.0000	0.3052	-0.6702	0.0385	0.0000	23.6972 
0x50	11:51:55.218	-0.0015	-0.0146	1.0034	0.3662	-0.3662	0.0000	-0.6702	0.0385	0.0000	23.6972 
0x50	11:51:55.218	-0.0024	-0.0127	1.0005	0.2441	0.0000	-0.5493	-0.6537	0.0275	0.0000	23.7031 
0x50	11:51:55.249	0.0005	-0.0093	1.0005	0.2441	0.0000	-0.5493	-0.6537	0.0275	0.0000	23.7031 
0x50	11:51:55.265	0.0010	-0.0073	1.0010	0.0000	0.1831	-0.3052	-0.6537	0.0275	0.0000	23.7001 
0x50	11:51:55.296	0.0005	-0.0078	1.0034	0.0000	0.2441	0.0000	-0.6482	0.0330	0.0000	23.6942 
0x50	11:51:55.312	-0.0005	-0.0127	1.0034	0.0000	0.0000	0.0000	-0.6427	0.0330	0.0000	23.7001 
0x50	11:51:55.312	-0.0005	-0.0127	1.0034	0.3052	-0.2441	-0.1831	-0.6427	0.0275	0.0000	23.7001 
0x50	11:51:55.359	-0.0010	-0.0142	1.0024	0.3052	-0.2441	-0.1831	-0.6427	0.0275	0.0000	23.7001 
0x50	11:51:55.374	0.0005	-0.0112	1.0029	0.2441	-0.2441	-0.3662	-0.6372	0.0220	0.0000	23.6942 
0x50	11:51:55.390	0.0005	-0.0088	1.0024	0.0000	0.0000	-0.1831	-0.6317	0.0165	0.0000	23.6972 
0x50	11:51:55.390	0.0005	-0.0088	1.0024	0.0000	0.0000	-0.1831	-0.6262	0.0165	0.0000	23.6972 
0x50	11:51:55.452	-0.0005	-0.0107	1.0005	0.0000	0.0000	0.0000	-0.6262	0.0165	0.0000	23.7031 
0x50	11:51:55.452	0.0005	-0.0132	1.0010	0.0000	0.1831	0.0000	-0.6317	0.0220	0.0000	23.7060 
0x50	11:51:55.468	0.0010	-0.0132	1.0029	0.0000	0.3052	0.0000	-0.6317	0.0220	0.0000	23.7148 
0x50	11:51:55.499	0.0020	-0.0107	1.0039	0.2441	-0.1831	-0.1831	-0.6317	0.0275	0.0000	23.7148 
0x50	11:51:55.499	0.0020	-0.0107	1.0039	0.2441	-0.1831	-0.1831	-0.6207	0.0110	0.0000	23.7148 
0x50	11:51:55.515	0.0020	-0.0107	1.0029	0.3052	-0.4883	0.1831	-0.6207	0.0110	0.0000	23.7119 
0x50	11:51:55.546	0.0010	-0.0112	1.0015	0.2441	-0.7324	0.6104	-0.6207	0.0000	0.0000	23.7031 
0x50	11:51:55.561	-0.0005	-0.0132	0.9990	0.0000	-0.3052	0.4272	-0.6152	-0.0110	0.0000	23.6972 
0x50	11:51:55.561	-0.0005	-0.0132	0.9990	0.0000	-0.3052	0.4272	-0.6207	-0.0165	0.0000	23.6972 
0x50	11:51:55.608	0.0005	-0.0117	1.0010	0.0000	0.0000	0.3662	-0.6207	-0.0220	0.0000	23.7001 
0x50	11:51:55.624	0.0015	-0.0117	1.0020	0.0000	0.0000	0.3662	-0.6207	-0.0220	0.0000	23.7031 
0x50	11:51:55.639	0.0010	-0.0127	1.0015	0.0000	-0.1831	0.4272	-0.6207	-0.0220	0.0000	23.6972 
0x50	11:51:55.671	0.0020	-0.0117	1.0015	0.1831	-0.3662	0.4272	-0.6207	-0.0330	0.0000	23.7001 
0x50	11:51:55.686	0.0024	-0.0151	1.0078	0.5493	-1.4038	0.8545	-0.6152	-0.0439	0.0000	23.7031 
0x50	11:51:55.686	0.0024	-0.0151	1.0078	0.5493	-1.4038	0.8545	-0.6097	-0.0659	0.0000	23.7031 
0x50	11:51:55.717	-0.0010	-0.0210	0.9946	0.4883	-2.0142	0.1831	-0.6207	-0.1318	0.0000	23.7001 
0x50	11:51:55.749	0.0073	-0.0215	0.9814	0.2441	-1.0986	-0.9766	-0.6207	-0.1318	0.0000	23.7001 
0x50	11:51:55.764	0.0063	-0.0142	0.9722	0.0000	1.8921	-1.4038	-0.6207	-0.1154	0.0000	23.7031 
0x50	11:51:55.827	-0.0249	-0.0044	1.0083	0.0000	5.3101	-2.0752	-0.6262	-0.0275	-0.0165	23.7060 
0x50	11:51:55.827	-0.0249	-0.0044	1.0083	0.4883	4.8828	-3.8452	-0.6152	0.1099	-0.0604	23.7060 
0x50	11:51:55.827	-0.0391	-0.0737	1.0254	0.4883	4.8828	-3.8452	-0.7416	0.3131	-0.3296	23.7089 
0x50	11:51:55.842	-0.0210	-0.0894	1.0220	0.3662	2.0752	-13.4888	-0.7416	0.3131	-0.3296	23.7031 
0x50	11:51:55.873	-0.0156	-0.0703	1.0112	0.3662	0.0000	-24.4751	-0.8075	0.3296	-0.7690	23.7060 
0x50	11:51:55.889	-0.0142	-0.0205	1.0029	0.2441	-0.4272	-33.9966	-0.8459	0.3296	-1.4008	23.7089 
0x50	11:51:55.889	-0.0142	-0.0205	1.0029	0.2441	0.3052	-48.3398	-0.8514	0.3241	-3.1311	23.7089 
0x50	11:51:55.920	-0.0142	-0.0015	1.0083	0.2441	0.3052	-48.3398	-0.8514	0.3241	-3.1311	23.7119 
0x50	11:51:55.936	-0.0166	0.0166	1.0117	0.2441	-0.1831	-54.6265	-0.8185	0.3186	-4.1913	23.7031 
0x50	11:51:55.967	-0.0215	0.0298	1.0122	0.2441	-1.1597	-61.4624	-0.7745	0.3021	-5.3888	23.7031 
0x50	11:51:55.998	-0.0293	0.0425	1.0098	0.3052	-2.1362	-69.4580	-0.7141	0.2692	-6.7346	23.7031 
0x50	11:51:56.045	-0.0547	0.0659	1.0059	0.0000	-3.2349	-91.4307	-0.6482	0.2362	-8.2672	23.7001 
0x50	11:51:56.045	-0.0547	0.0659	1.0059	0.0000	-3.2349	-91.4307	-0.4889	0.1923	-12.0850	23.7001 
0x50	11:51:56.061	-0.0752	0.0776	1.0054	-0.3052	-3.7231	-106.6284	-0.4889	0.1923	-12.0850	23.7031 
0x50	11:51:56.061	-0.1045	0.0913	1.0093	-0.6714	-4.4556	-125.6104	-0.3955	0.1923	-14.4965	23.7060 
0x50	11:51:56.092	-0.1953	0.1270	1.0039	-0.5493	-6.8970	-177.2461	-0.3076	0.2142	-17.3529	23.7060 
0x50	11:51:56.092	-0.1953	0.1270	1.0039	-0.5493	-6.8970	-177.2461	-0.0439	0.3680	-24.8016	23.7060 
0x50	11:51:56.123	-0.2686	0.1494	0.9995	0.4272	-8.0566	-211.6699	-0.0439	0.3680	-24.8016	23.7001 
0x50	11:51:56.139	-0.3726	0.1777	0.9922	1.2817	-9.0332	-253.4180	0.1318	0.5603	-29.6521	23.6972 
0x50	11:51:56.170	-0.5151	0.2134	0.9868	3.2959	-9.9487	-302.9785	0.3516	0.8789	-35.4529	23.7001 
0x50	11:51:56.201	-0.8911	0.2959	0.9839	4.4556	-12.3901	-428.9551	0.5823	1.3513	-42.3853	23.7031 
0x50	11:51:56.201	-0.8911	0.2959	0.9839	4.4556	-12.3901	-428.9551	0.7635	1.9666	-50.6250	23.7031 
0x50	11:51:56.217	-0.8555	1.3682	0.8745	3.1128	-14.6484	-501.6479	0.1154	1.9611	-73.3447	23.7089 
0x50	11:51:56.263	-0.9736	2.0454	0.9927	5.3711	-24.0479	-706.7871	0.1154	1.9611	-73.3447	23.7060 
0x50	11:51:56.263	-0.3599	1.9580	1.1108	-64.0869	-24.1089	-576.9043	-1.1591	1.4886	-86.9403	23.7031 
0x50	11:51:56.295	-0.8218	0.6250	1.0308	-141.6626	-27.8931	-204.2236	-3.8452	0.8130	-92.5818	23.6972 
0x50	11:51:56.295	-0.8218	0.6250	1.0308	-204.8340	-45.4712	95.6421	-7.3883	0.0879	-93.5101	23.6972 
0x50	11:51:56.310	-0.9106	0.3711	1.0112	-204.8340	-45.4712	95.6421	-15.3204	-0.9668	-89.2310	23.6942 
0x50	11:51:56.341	-1.6655	1.7563	1.2598	-178.5889	-49.4385	126.5259	-15.3204	-0.9668	-89.2310	23.6884 
0x50	11:51:56.373	-1.3467	1.3730	1.2900	-34.1187	25.1465	-9.7656	-16.6003	-0.7196	-88.7256	23.7060 
0x50	11:51:56.373	-1.3467	1.3730	1.2900	196.1060	72.5098	-116.3940	-15.5511	-0.0439	-90.6372	23.7060 
0x50	11:51:56.419	-1.3540	0.9985	1.2607	196.1060	72.5098	-116.3940	-12.0795	0.7361	-93.2135	23.7031 
0x50	11:51:56.419	-1.3687	1.3887	1.2378	249.0845	56.7017	-44.6777	-2.0599	2.6532	-96.8445	23.7001 
0x50	11:51:56.451	-1.2573	1.0142	1.0918	249.0845	56.7017	-44.6777	-2.0599	2.6532	-96.8445	23.7060 
0x50	11:51:56.466	-1.1792	0.9214	0.8438	207.4585	59.8755	12.8174	2.3401	3.8123	-96.9049	23.7060 
0x50	11:51:56.466	-1.1792	0.9214	0.8438	147.9492	70.6787	68.4204	5.6909	5.0922	-95.7458	23.7060 
0x50	11:51:56.513	-0.9902	0.9014	0.7588	69.7632	79.7729	106.6284	7.6959	6.4380	-93.5706	23.7148 
0x50	11:51:56.513	-0.9902	0.9014	0.7588	-82.4585	59.4482	74.3408	7.2400	8.6298	-89.4232	23.7148 
0x50	11:51:56.560	-0.9492	0.8203	0.8198	-82.4585	59.4482	74.3408	7.2400	8.6298	-89.4232	23.7178 
0x50	11:51:56.575	-0.9238	0.9507	0.8765	-162.5977	47.5464	31.0059	4.5428	9.5306	-88.4454	23.7148 
0x50	11:51:56.591	-0.9531	1.1357	1.0991	-202.5757	42.0532	-32.5317	0.5493	10.3876	-88.6981	23.7089 
0x50	11:51:56.591	-0.9531	1.1357	1.0991	-119.2627	38.0249	-97.1069	-6.5918	11.8597	-92.2192	23.7089 
0x50	11:51:56.638	-1.0205	1.0244	1.1206	-119.2627	38.0249	-97.1069	-6.5918	11.8597	-92.2192	23.7089 
0x50	11:51:56.638	-1.0786	0.9253	1.1265	-43.5791	26.9165	-75.1953	-8.2123	12.2498	-93.9606	23.7089 
0x50	11:51:56.669	-1.1079	0.9019	1.1191	35.9497	13.3667	-34.0576	-8.0969	12.4530	-94.9274	23.7089 
0x50	11:51:56.700	-1.0762	1.2285	1.0034	144.6533	2.0142	77.8198	-6.1963	12.5629	-94.8340	23.7148 
0x50	11:51:56.700	-1.0762	1.2285	1.0034	144.6533	2.0142	77.8198	-3.0652	12.7112	-93.5321	23.7148 
0x50	11:51:56.716	-1.0146	1.0181	0.9502	115.4175	1.5869	95.0317	1.7194	12.7826	-89.9341	23.7089 
0x50	11:51:56.747	-0.9697	0.8916	0.9219	59.2651	-2.6855	75.1343	1.7194	12.7826	-89.9341	23.7060 
0x50	11:51:56.763	-0.9541	0.8564	0.9170	-8.7891	-8.3008	35.5835	2.0984	12.6123	-88.9893	23.7089 
0x50	11:51:56.794	-0.9766	1.1382	1.0010	-89.5996	-9.1553	-74.2188	0.9009	12.3871	-89.0607	23.7089 
0x50	11:51:56.794	-0.9766	1.1382	1.0010	-89.5996	-9.1553	-74.2188	-2.7905	11.9861	-92.1698	23.7089 
0x50	11:51:56.856	-1.0313	1.0459	1.0264	-49.0112	-7.4463	-92.8345	-2.7905	11.9861	-92.1698	23.7148 
0x50	11:51:56.856	-1.0728	0.9805	1.0352	5.7373	-9.7046	-70.5566	-3.2794	11.7279	-93.7518	23.7119 
0x50	11:51:56.872	-1.0889	0.9902	1.0176	47.9126	-9.7046	-22.1558	-2.6422	11.4862	-94.4659	23.7119 
0x50	11:51:56.887	-1.0361	1.0347	0.9419	9.5825	1.9531	74.0967	-1.4996	11.3928	-94.0045	23.7178 
0x50	11:51:56.887	-1.0361	1.0347	0.9419	9.5825	1.9531	74.0967	-0.8075	11.4368	-92.6202	23.7178 
0x50	11:51:56.919	-0.9927	1.0200	0.9639	-34.6069	3.5400	66.6504	-1.7358	11.6510	-90.3406	23.7089 
0x50	11:51:56.950	-0.9731	0.9663	1.0029	-43.8843	6.2866	31.3110	-1.7358	11.6510	-90.3406	23.7031 
0x50	11:51:56.965	-0.9780	0.9722	1.0288	-15.9912	8.7891	-12.3901	-2.2412	11.8158	-90.3735	23.7119 
0x50	11:51:57.012	-1.0410	1.0151	0.9858	28.6865	6.5308	-48.0347	-2.0599	11.9312	-91.2085	23.7089 
0x50	11:51:57.012	-1.0410	1.0151	0.9858	26.0010	5.6763	-21.5454	-0.8295	12.0795	-92.8400	23.7089 
0x50	11:51:57.028	-1.0571	0.9551	0.9595	26.0010	5.6763	-21.5454	-0.8295	12.0795	-92.8400	23.7089 
0x50	11:51:57.043	-1.0220	1.0337	0.9868	-13.8550	6.7139	14.5874	-0.8789	12.2168	-92.7301	23.6972 
0x50	11:51:57.043	-1.0220	1.0337	0.9868	-37.1094	4.2725	33.3252	-1.4172	12.3212	-92.1039	23.6972 
0x50	11:51:57.075	-1.0039	0.9902	1.0093	5.0659	1.2207	-1.0376	-1.8787	12.4036	-91.5326	23.6972 
0x50	11:51:57.090	-0.9990	1.0005	1.0088	5.0659	1.2207	-1.0376	-1.8951	12.4475	-91.4117	23.6972 
0x50	11:51:57.137	-1.0400	0.9966	0.9741	14.5264	0.0000	-21.7285	-1.3458	12.4146	-92.3126	23.7001 
0x50	11:51:57.137	-1.0400	0.9966	0.9741	14.5264	0.0000	-21.7285	-1.3458	12.4146	-92.3126	23.7001 
0x50	11:51:57.184	-1.0259	1.0205	0.9878	-11.3525	0.4883	16.9067	-1.3403	12.4146	-92.4170	23.7031 
0x50	11:51:57.184	-1.0259	1.0205	0.9878	-11.3525	0.4883	16.9067	-1.4832	12.4310	-92.1259	23.7031 
0x50	11:51:57.277	-1.0171	1.0161	0.9912	3.2349	0.0000	-5.8594	-1.5820	12.4475	-91.8951	23.7060 
0x50	11:51:57.277	-1.0171	1.0161	0.9912	3.2349	0.0000	-5.8594	-1.5820	12.4475	-91.8951	23.7060 
0x50	11:51:57.277	-1.0303	1.0098	0.9844	6.6528	0.0000	-10.6812	-1.4996	12.4420	-92.1094	23.7089 
0x50	11:51:57.277	-1.0317	1.0127	0.9819	1.0376	0.0000	-1.0376	-1.4612	12.4365	-92.1918	23.7148 
0x50	11:51:57.293	-1.0210	1.0122	0.9897	-1.4038	0.1831	1.6479	-1.5326	12.4530	-92.0325	23.7089 
0x50	11:51:57.293	-1.0210	1.0122	0.9897	-1.4038	0.1831	1.6479	-1.5326	12.4530	-92.0325	23.7089 
0x50	11:51:57.324	-1.0249	1.0137	0.9873	1.9531	0.0000	-2.8076	-1.5161	12.4530	-92.0764	23.7148 
0x50	11:51:57.340	-1.0269	1.0122	0.9849	0.6104	0.0000	-0.8545	-1.4941	12.4475	-92.1094	23.7178 
0x50	11:51:57.371	-1.0259	1.0117	0.9883	-1.0376	0.1831	1.2207	-1.5106	12.4530	-92.0929	23.7089 
0x50	11:51:57.387	-1.0264	1.0127	0.9873	0.3662	0.0000	-0.4883	-1.5161	12.4530	-92.0874	23.7207 
0x50	11:51:57.387	-1.0264	1.0127	0.9873	0.3662	0.0000	-0.4883	-1.5106	12.4530	-92.0929	23.7207 
0x50	11:51:57.418	-1.0249	1.0127	0.9883	-0.3052	0.0000	0.3052	-1.5106	12.4530	-92.0929	23.7266 
0x50	11:51:57.480	-1.0254	1.0137	0.9873	0.0000	0.0000	-0.1831	-1.5106	12.4530	-92.0984	23.7295 
0x50	11:51:57.496	-1.0254	1.0127	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7236 
0x50	11:51:57.496	-1.0264	1.0107	0.9868	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7207 
0x50	11:51:57.496	-1.0264	1.0107	0.9868	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7207 
0x50	11:51:57.511	-1.0249	1.0112	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7295 
0x50	11:51:57.543	-1.0249	1.0107	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7266 
0x50	11:51:57.574	-1.0259	1.0103	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7207 
0x50	11:51:57.574	-1.0259	1.0103	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7207 
0x50	11:51:57.589	-1.0264	1.0107	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7178 
0x50	11:51:57.636	-1.0264	1.0107	0.9883	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7236 
0x50	11:51:57.652	-1.0269	1.0117	0.9878	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7207 
0x50	11:51:57.667	-1.0269	1.0117	0.9868	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7236 
0x50	11:51:57.667	-1.0269	1.0117	0.9868	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7236 
0x50	11:51:57.699	-1.0259	1.0107	0.9868	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7266 
0x50	11:51:57.714	-1.0254	1.0107	0.9868	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7266 
0x50	11:51:57.745	-1.0249	1.0112	0.9863	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7266 
0x50	11:51:57.761	-1.0249	1.0107	0.9868	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7266 
0x50	11:51:57.792	-1.0259	1.0122	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7236 
0x50	11:51:57.792	-1.0259	1.0122	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7236 
0x50	11:51:57.855	-1.0264	1.0117	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7236 
0x50	11:51:57.855	-1.0254	1.0122	0.9878	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7236 
0x50	11:51:57.870	-1.0264	1.0122	0.9883	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7207 
0x50	11:51:57.870	-1.0264	1.0122	0.9883	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7207 
0x50	11:51:57.917	-1.0259	1.0122	0.9868	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7178 
0x50	11:51:57.917	-1.0259	1.0122	0.9868	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7178 
0x50	11:51:57.979	-1.0269	1.0117	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7119 
0x50	11:51:57.979	-1.0259	1.0122	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7178 
0x50	11:51:57.995	-1.0259	1.0107	0.9868	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7236 
0x50	11:51:57.995	-1.0259	1.0107	0.9868	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7236 
0x50	11:51:58.042	-1.0249	1.0117	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7266 
0x50	11:51:58.089	-1.0259	1.0117	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7266 
0x50	11:51:58.089	-1.0259	1.0132	0.9868	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7354 
0x50	11:51:58.089	-1.0254	1.0122	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7295 
0x50	11:51:58.089	-1.0254	1.0122	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7295 
0x50	11:51:58.120	-1.0254	1.0122	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7325 
0x50	11:51:58.135	-1.0254	1.0107	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7325 
0x50	11:51:58.167	-1.0254	1.0112	0.9863	0.0000	0.0000	0.0000	-1.5106	12.4530	-92.0984	23.7325 
0x50	11:51:58.198	-1.0259	1.0122	0.9878	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7236 
0x50	11:51:58.198	-1.0259	1.0122	0.9878	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7236 
0x50	11:51:58.245	-1.0254	1.0107	0.9878	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7178 
0x50	11:51:58.245	-1.0264	1.0098	0.9878	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7236 
0x50	11:51:58.260	-1.0249	1.0107	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7236 
0x50	11:51:58.260	-1.0249	1.0107	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7236 
0x50	11:51:58.291	-1.0254	1.0112	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7236 
0x50	11:51:58.307	-1.0249	1.0103	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7207 
0x50	11:51:58.338	-1.0249	1.0117	0.9868	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7207 
0x50	11:51:58.369	-1.0254	1.0112	0.9878	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7207 
0x50	11:51:58.369	-1.0254	1.0112	0.9878	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7207 
0x50	11:51:58.385	-1.0254	1.0122	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7207 
0x50	11:51:58.416	-1.0264	1.0132	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7236 
